,n_EMPL,TOT_ARPU_3m,TOT_LINEAS_FYM,ARPU_F_3m,ARPU_M_3m,TOT_LINEAS_POT,cADSL,cFusionado,labels
1923,3,51.5752,3,40.3152,11.26,0,1,1,1
1924,2,106.4301,3,82.9101,23.52,0,1,0,1
1925,12,53.1966,2,42.8666,10.33,0,1,1,1
1926,0,935.0822,2,56.5222,878.56,0,1,1,4
1927,0,189.8088,4,153.4088,36.4,0,1,1,0
1928,1,211.9907,3,211.9907,0.0,2,1,0,0
1929,3,38.02,2,0.0,38.02,0,0,0,1
1930,2,67.5774,2,54.1874,13.39,0,1,1,1
1931,2,98.6755,3,78.0455,20.63,0,1,1,1
1932,7,121.3098,3,121.3098,0.0,0,0,0,1
1933,3,115.486,5,56.876000000000005,58.61,0,1,1,1
1934,1,120.6286,6,77.3686,43.26,0,1,1,1
1935,10,171.9718,5,171.9718,0.0,1,1,0,0
1936,3,30.0395,1,30.0395,0.0,0,0,0,1
1937,4,118.5021,2,118.5021,0.0,0,0,0,1
1938,0,105.0178,4,84.5178,20.5,0,1,1,1
1939,1,383.0144,6,235.5544,147.46,1,1,0,0
1940,4,68.0369,2,49.7169,18.32,1,1,1,1
1941,2,71.3067,3,39.8667,31.44,0,1,1,1
1942,0,119.0161,3,75.9161,43.1,0,1,0,1
1943,2,49.8767,2,41.0367,8.84,0,1,1,1
1944,0,105.501,2,105.501,0.0,0,0,0,1
1945,1,99.3476,3,99.3476,0.0,0,0,0,1
1946,0,86.391,3,36.551,49.84,0,0,0,1
1947,0,2233.4187,4,106.3487,2127.07,0,1,1,3
1948,0,363.3684,3,363.3684,0.0,0,0,0,0
1949,3,208.5551,6,187.5051,21.05,0,1,1,0
1950,0,237.0131,4,198.9731,38.04,0,1,0,0
1951,0,223.6984,6,163.5984,60.1,0,0,0,0
1952,1,44.3497,3,44.3497,0.0,0,0,0,1
1953,3,89.3321,3,78.3321,11.0,0,0,0,1
1954,0,78.7305,4,60.7205,18.01,0,0,0,1
1955,2,195.5774,3,195.5774,0.0,0,1,0,0
1956,10,37.3398,3,37.3398,0.0,0,0,0,1
1957,2,39.2111,1,39.2111,0.0,0,0,0,1
1958,3,66.4896,2,40.9596,25.53,0,1,1,1
1959,1,249.9632,7,180.3232,69.64,0,1,0,0
1960,1,228.6911,6,159.9911,68.7,0,1,1,0
1961,0,171.4862,2,171.4862,0.0,0,1,0,0
1962,5,14.49,1,0.0,14.49,0,0,0,1
1963,4,49.29,2,0.0,49.29,0,0,0,1
1964,3,64.3117,2,53.5817,10.73,1,1,1,1
1965,0,171.0053,3,171.0053,0.0,0,1,0,0
1966,3,54.42,3,0.0,54.42,0,0,0,1
1967,3,4.1404,1,4.1404,0.0,2,0,0,1
1968,2,99.7043,1,99.7043,0.0,1,1,0,1
1969,2,65.8258,2,48.1658,17.66,0,1,1,1
1970,2,80.6217,3,55.5817,25.04,0,1,1,1
1971,1,229.5822,7,187.5822,42.0,0,1,0,0
1972,1,394.2836,9,276.6036,117.68,0,1,0,0
1973,1,262.6042,6,165.8042,96.8,0,1,0,0
1974,1,148.7628,3,131.0528,17.71,0,1,1,0
1975,0,141.2726,3,120.2526,21.02,0,0,0,1
1976,0,396.4189,5,189.3789,207.04,0,1,1,0
1977,1,231.5107,6,136.8607,94.65,0,0,0,0
1978,4,55.2835,2,44.1635,11.12,0,1,1,1
1979,0,1527.98,1,0.0,1527.98,0,0,0,3
1980,2,17.5288,1,17.5288,0.0,1,0,0,1
1981,3,19.29,1,0.0,19.29,0,0,0,1
1982,6,14.4847,1,14.4847,0.0,0,0,0,1
1983,2,97.619,3,60.339,37.28,0,1,1,1
1984,1,114.588,6,55.828,58.76,0,0,0,1
1985,0,190.5183,3,190.5183,0.0,0,0,0,0
1986,1,76.5274,3,59.1674,17.36,0,0,0,1
1987,2,75.0227,2,56.5327,18.49,1,1,1,1
1988,3,76.50399999999999,2,49.504,27.0,0,1,1,1
1989,2,84.2772,3,64.5172,19.76,0,1,1,1
1990,0,245.3612,8,164.5012,80.86,0,1,0,0
1991,7,97.9216,3,84.6316,13.29,1,1,1,1
1992,0,258.1672,5,218.8172,39.35,0,0,0,0
1993,1,226.6643,6,167.1843,59.48,0,1,0,0
1994,2,366.7696,3,189.9996,176.77,0,1,0,0
1995,6,23.4986,1,23.4986,0.0,0,0,0,1
1996,4,111.8861,4,65.9061,45.98,1,1,1,1
1997,4,48.9283,1,48.9283,0.0,2,0,0,1
1998,1,99.4855,6,75.7055,23.78,0,1,1,1
1999,0,47.6296,2,47.6296,0.0,0,0,0,1
2000,0,273.1794,8,176.3894,96.79,0,1,0,0
2001,2,151.3918,3,133.4718,17.92,0,1,1,0
2002,0,196.3105,6,134.8905,61.42,0,1,0,0
2003,0,269.8527,6,132.3427,137.51,0,1,1,0
2004,0,76.9966,3,67.2566,9.74,0,0,0,1
2005,2,127.1698,3,84.6298,42.54,0,1,1,1
2006,0,180.1585,6,148.0185,32.14,0,1,0,0
2007,1,198.53099999999998,2,198.53099999999998,0.0,0,1,0,0
2008,1,227.6751,7,150.5251,77.15,0,1,1,0
2009,2,61.7032,2,50.0332,11.67,0,1,1,1
2010,1,82.5543,2,82.5543,0.0,1,1,0,1
2011,2,63.7771,3,48.8671,14.91,0,1,1,1
2012,0,214.6012,2,214.6012,0.0,0,1,0,0
2013,41,40.61,1,0.0,40.61,0,0,0,1
2014,3,76.5963,2,48.4863,28.11,0,1,1,1
2015,7,127.2995,3,92.7995,34.5,0,1,1,1
2016,0,255.8505,5,241.5205,14.33,0,0,0,0
2017,1,211.4989,7,161.2289,50.27,0,1,0,0
2018,3,109.805,5,48.995,60.81,0,1,1,1
2019,2,80.2442,2,62.5842,17.66,0,1,1,1
2020,4,325.5133,7,284.1733,41.34,0,1,1,0
2021,0,293.2661,1,293.2661,0.0,0,1,0,0
2022,0,176.5222,4,176.5222,0.0,1,0,0,0
2023,4,34.0637,1,34.0637,0.0,0,0,0,1
2024,8,39.1774,1,39.1774,0.0,0,0,0,1
2025,7,45.0358,1,45.0358,0.0,1,1,0,1
2026,2,121.4996,3,111.1696,10.33,0,1,1,1
2027,3,58.8071,2,47.5471,11.26,0,1,1,1
2028,0,535.6915,1,535.6915,0.0,0,0,0,0
2029,0,18.9811,1,18.9811,0.0,1,0,0,1
2030,1,129.9004,4,101.1604,28.74,0,1,0,1
2031,8,86.3891,1,86.3891,0.0,0,1,0,1
2032,4,63.5064,1,63.5064,0.0,0,1,0,1
2033,3,130.6214,3,91.4714,39.15,0,1,1,1
2034,0,152.6517,4,141.8917,10.76,0,1,1,0
2035,1,130.9292,2,130.9292,0.0,0,1,0,1
2036,2,83.6954,3,48.0254,35.67,0,1,1,1
2037,0,220.3416,7,127.9616,92.38,0,0,0,0
2038,1,184.5637,6,142.1937,42.37,0,1,0,0
2039,3,41.0469,1,41.0469,0.0,0,1,0,1
2040,2,68.9944,2,48.2544,20.74,0,1,1,1
2041,2,80.3017,3,57.7517,22.55,1,1,1,1
2042,5,75.4607,1,75.4607,0.0,0,0,0,1
2043,2,95.8788,2,86.0788,9.8,0,1,1,1
2044,0,334.0128,8,197.1728,136.84,0,0,0,0
2045,2,80.7202,1,80.7202,0.0,0,1,0,1
2046,1,92.8301,1,92.8301,0.0,0,1,0,1
2047,0,55.2739,2,55.2739,0.0,0,0,0,1
2048,1,132.5726,3,122.2426,10.33,0,0,0,1
2049,2,74.1051,3,33.2951,40.81,1,1,1,1
2050,1,115.9238,6,70.6138,45.31,0,1,1,1
2051,3,186.6622,5,126.7422,59.92,0,1,1,0
2052,2,66.1448,2,55.1448,11.0,0,1,1,1
2053,1,129.1251,6,106.4351,22.69,0,1,1,1
2054,0,272.345,5,218.365,53.98,0,1,0,0
2055,11,75.2695,1,75.2695,0.0,0,0,0,1
2056,4,101.2047,3,92.4447,8.76,0,1,1,1
2057,0,281.9767,8,243.8667,38.11,0,1,1,0
2058,2,43.4311,3,34.7111,8.72,0,1,1,1
2059,0,131.3797,2,131.3797,0.0,0,0,0,1
2060,0,98.5442,6,38.8342,59.71,0,1,1,1
2061,0,295.62,6,238.47,57.15,0,1,1,0
2062,1,210.3208,7,148.9408,61.38,0,1,0,0
2063,2,41.3167,2,32.0667,9.25,1,1,1,1
2064,2,24.2531,1,24.2531,0.0,0,0,0,1
2065,2,33.0537,1,33.0537,0.0,0,1,1,1
2066,0,88.1272,1,88.1272,0.0,0,1,0,1
2067,2,122.04700000000001,3,103.59700000000001,18.45,0,1,0,1
2068,0,340.551,2,317.561,22.99,0,1,1,0
2069,1,17.8341,1,17.8341,0.0,0,0,0,1
2070,1,142.4097,2,142.4097,0.0,0,0,0,0
2071,0,110.0808,3,88.5908,21.49,0,0,0,1
2072,2,22.9311,1,22.9311,0.0,0,0,0,1
2073,0,84.9265,6,43.4265,41.5,0,1,1,1
2074,0,69.0658,5,69.0658,0.0,0,0,0,1
2075,5,75.0599,2,56.7199,18.34,0,1,1,1
2076,0,94.95299999999999,6,33.313,61.64,0,1,1,1
2077,0,171.0531,6,128.3731,42.68,0,1,1,0
2078,1,53.3274,7,20.2074,33.12,0,1,1,1
2079,2,67.1607,2,56.3707,10.79,0,1,1,1
2080,4,146.7218,4,124.8218,21.9,0,0,0,0
2081,0,22.014,1,22.014,0.0,0,0,0,1
2082,0,218.3599,6,150.3199,68.04,0,1,1,0
2083,1,44.1311,1,44.1311,0.0,0,1,0,1
2084,2,42.6672,2,34.2372,8.43,0,1,1,1
2085,1,108.3474,3,92.4674,15.88,0,1,1,1
2086,3,61.1089,3,50.4289,10.68,0,1,1,1
2087,0,508.1488,1,508.1488,0.0,0,1,0,0
2088,7,66.6127,2,49.1927,17.42,0,1,1,1
2089,2,58.5718,2,40.9118,17.66,0,1,1,1
2090,1,201.9915,4,175.9815,26.01,0,0,0,0
2091,3,46.4078,2,33.6478,12.76,0,1,1,1
2092,3,59.7504,2,45.4404,14.31,1,1,1,1
2093,0,219.6924,5,172.1424,47.55,1,0,0,0
2094,0,177.0741,4,177.0741,0.0,0,0,0,0
2095,3,72.1979,2,54.1379,18.06,0,1,1,1
2096,3,261.7292,7,132.2692,129.46,0,1,1,0
2097,0,178.1202,4,146.0302,32.09,0,1,0,0
2098,0,426.4384,1,426.4384,0.0,0,1,1,0
2099,3,96.675,4,45.455,51.22,0,1,1,1
2100,8,106.4461,3,56.7061,49.74,1,0,0,1
2101,3,76.0029,1,76.0029,0.0,0,1,1,1
2102,1,20.0,1,0.0,20.0,0,0,0,1
2103,0,126.0762,2,126.0762,0.0,0,1,0,1
2104,0,252.6136,11,179.8736,72.74,0,1,1,0
2105,0,130.7961,3,112.1861,18.61,0,0,0,1
2106,3,193.8925,5,148.2925,45.6,1,1,0,0
2107,1,182.9641,7,136.3941,46.57,0,0,0,0
2108,1,261.3445,5,239.9645,21.38,0,1,0,0
2109,3,13.43,1,0.0,13.43,0,0,0,1
2110,0,35.5125,2,35.5125,0.0,0,0,0,1
2111,2,101.9763,3,90.0563,11.92,0,1,1,1
2112,3,67.0939,3,45.3639,21.73,0,1,1,1
2113,0,108.5095,6,78.4195,30.09,0,1,1,1
2114,0,150.2741,4,139.8941,10.38,0,1,0,0
2115,0,148.5614,2,138.6414,9.92,0,1,0,0
2116,2,19.2347,1,19.2347,0.0,1,0,0,1
2117,1,505.5168,18,370.0968,135.42,0,0,0,0
2118,2,116.2596,4,89.9796,26.28,0,1,1,1
2119,10,73.357,3,45.306999999999995,28.05,0,1,1,1
2120,1,165.8349,6,127.0249,38.81,0,1,1,0
2121,4,86.772,2,70.91199999999999,15.86,0,1,1,1
2122,4,91.18,4,53.8,37.38,0,1,1,1
2123,2,101.359,3,85.959,15.4,0,1,0,1
2124,2,93.73899999999999,3,55.498999999999995,38.24,0,1,1,1
2125,2,125.2467,2,114.9167,10.33,0,1,1,1
2126,1,159.8544,6,126.3844,33.47,0,0,0,0
2127,3,28.15,1,0.0,28.15,0,0,0,1
2128,0,94.3542,4,84.0242,10.33,0,1,1,1
2129,1,170.4266,4,170.4266,0.0,0,0,0,0
2130,10,23.7833,1,23.7833,0.0,0,0,0,1
2131,0,64.85300000000001,3,43.803000000000004,21.05,0,0,0,1
2132,0,243.6901,7,198.4901,45.2,0,0,0,0
2133,1,260.6897,7,183.2197,77.47,0,1,0,0
2134,1,0.0,6,0.0,0.0,0,0,0,1
2135,15,116.26899999999999,3,116.26899999999999,0.0,0,0,0,1
2136,0,210.3163,3,210.3163,0.0,0,1,0,0
2137,3,14.4347,1,14.4347,0.0,0,0,0,1
2138,2,122.8194,5,100.2094,22.61,1,0,0,1
2139,2,87.5108,2,77.0908,10.42,0,1,1,1
2140,1,105.116,8,105.116,0.0,0,0,0,1
2141,0,300.9342,5,161.2142,139.72,0,1,1,0
2142,0,102.3387,2,102.3387,0.0,0,0,0,1
2143,0,113.3237,1,113.3237,0.0,0,0,0,1
2144,0,54.9638,2,43.9138,11.05,0,1,1,1
2145,0,22.9124,1,22.9124,0.0,0,0,0,1
2146,4,130.0763,3,117.2763,12.8,0,1,1,1
2147,2,39.9988,1,39.9988,0.0,1,1,0,1
2148,2,17.7866,1,17.7866,0.0,0,0,0,1
2149,43,25.5629,1,25.5629,0.0,0,0,0,1
2150,3,95.5003,2,85.6903,9.81,0,1,1,1
2151,1,61.4863,1,61.4863,0.0,0,1,0,1
2152,5,92.4212,2,92.4212,0.0,0,1,0,1
2153,5,128.9882,3,128.9882,0.0,0,0,0,1
2154,1,56.0919,1,56.0919,0.0,0,1,0,1
2155,2,66.2171,2,55.2171,11.0,0,1,1,1
2156,15,40.3328,2,40.3328,0.0,0,0,0,1
2157,0,23.4146,1,23.4146,0.0,0,0,0,1
2158,14,50.9817,3,39.1817,11.8,0,1,1,1
2159,3,93.0741,2,82.5041,10.57,0,1,1,1
2160,0,74.8335,1,74.8335,0.0,0,1,0,1
2161,0,47.1194,1,47.1194,0.0,0,1,0,1
2162,7,23.3795,1,23.3795,0.0,1,0,0,1
2163,3,9.92,1,0.0,9.92,0,0,0,1
2164,1,101.9909,2,101.9909,0.0,0,1,0,1
2165,2,132.7296,4,101.4496,31.28,0,0,0,1
2166,1,67.7387,2,67.7387,0.0,0,0,0,1
2167,1,67.4911,2,45.7911,21.7,0,1,0,1
2168,0,150.012,2,150.012,0.0,0,0,0,0
2169,0,2.7637,2,2.7637,0.0,0,0,0,1
2170,6,19.01,1,0.0,19.01,2,0,0,1
2171,0,48.88,2,0.0,48.88,0,0,0,1
2172,1,106.1358,7,33.0558,73.08,0,1,1,1
2173,0,64.0782,1,64.0782,0.0,0,1,0,1
2174,1,75.3032,2,75.3032,0.0,0,0,0,1
2175,3,83.5877,2,72.3677,11.22,0,1,1,1
2176,1,86.2686,3,52.7486,33.52,0,1,1,1
2177,0,38.2967,2,38.2967,0.0,0,0,0,1
2178,3,56.0818,1,56.0818,0.0,0,1,0,1
2179,1,60.6015,2,60.6015,0.0,0,0,0,1
2180,7,85.7305,2,85.7305,0.0,0,1,0,1
2181,2,75.1357,3,52.4557,22.68,0,1,1,1
2182,2,84.556,3,47.556000000000004,37.0,0,1,1,1
2183,0,16.53,1,0.0,16.53,0,0,0,1
2184,1,123.0863,6,69.6063,53.48,0,1,1,1
2185,0,50.5646,1,50.5646,0.0,0,1,0,1
2186,2,118.8564,3,108.4264,10.43,0,0,0,1
2187,22,14.9604,1,14.9604,0.0,0,0,0,1
2188,9,44.1311,2,44.1311,0.0,1,0,0,1
2189,1,87.3188,2,87.3188,0.0,0,0,0,1
2190,2,103.7828,2,84.4728,19.31,0,1,1,1
2191,0,129.5143,2,129.5143,0.0,0,0,0,1
2192,2,64.3275,2,40.8475,23.48,0,1,1,1
2193,47,21.1565,1,21.1565,0.0,0,0,0,1
2194,0,29.3421,1,29.3421,0.0,0,0,0,1
2195,5,85.5742,2,76.3242,9.25,0,1,1,1
2196,10,59.8163,2,59.8163,0.0,0,0,0,1
2197,2,173.7598,4,137.8698,35.89,0,1,1,0
2198,0,235.9465,6,182.5465,53.4,0,1,1,0
2199,4,31.8799,1,31.8799,0.0,0,0,0,1
2200,3,44.8861,1,44.8861,0.0,0,1,0,1
2201,24,44.1311,1,44.1311,0.0,0,1,0,1
2202,4,22.6431,1,22.6431,0.0,0,0,0,1
2203,1,24.5933,2,15.5933,9.0,0,0,0,1
2204,2,77.8294,3,50.8094,27.02,0,1,1,1
2205,2,70.8808,2,60.3008,10.58,0,1,1,1
2206,15,69.6506,3,69.6506,0.0,0,0,0,1
2207,2,126.5392,1,126.5392,0.0,0,1,0,1
2208,1,46.9301,3,46.9301,0.0,0,0,0,1
2209,0,19.02,1,0.0,19.02,2,0,0,1
2210,0,4.5918,1,4.5918,0.0,0,0,0,1
2211,6,136.3235,2,136.3235,0.0,0,0,0,0
2212,1,85.4657,6,67.4257,18.04,0,1,1,1
2213,18,87.2512,1,87.2512,0.0,0,1,0,1
2214,1,80.7904,2,80.7904,0.0,0,0,0,1
2215,0,272.1426,7,186.4026,85.74,0,0,0,0
2216,2,39.0,1,0.0,39.0,0,0,0,1
2217,0,3.4793,1,3.4793,0.0,0,0,0,1
2218,1,9.6969,1,9.6969,0.0,0,0,0,1
2219,3,61.1041,2,47.5141,13.59,0,1,1,1
2220,5,64.6301,2,50.7901,13.84,0,1,1,1
2221,7,51.3617,2,51.3617,0.0,0,0,0,1
2222,4,51.4699,1,51.4699,0.0,0,1,0,1
2223,8,72.5522,2,52.6922,19.86,0,1,1,1
2224,0,319.8163,6,185.0063,134.81,0,1,0,0
2225,1,259.4021,7,154.7621,104.64,0,1,0,0
2226,2,28.5743,1,28.5743,0.0,0,1,0,1
2227,2,46.0286,2,33.0486,12.98,0,1,1,1
2228,2,45.7839,1,45.7839,0.0,0,1,0,1
2229,4,53.5085,2,44.2585,9.25,0,1,1,1
2230,1,63.5921,1,63.5921,0.0,0,1,0,1
2231,2,84.5026,2,84.5026,0.0,0,0,0,1
2232,7,56.8587,1,56.8587,0.0,0,1,1,1
2233,11,115.4596,3,105.5896,9.87,0,0,0,1
2234,2,92.6122,3,47.0222,45.59,0,1,1,1
2235,0,51.0987,1,51.0987,0.0,0,1,0,1
2236,0,354.9215,5,354.9215,0.0,0,0,0,0
2237,2,19.0415,1,19.0415,0.0,0,0,0,1
2238,3,118.0386,3,103.4186,14.62,0,1,0,1
2239,1,99.5455,7,60.0855,39.46,0,0,0,1
2240,6,25.4991,1,25.4991,0.0,1,0,0,1
2241,0,116.2733,3,116.2733,0.0,0,0,0,1
2242,4,64.3558,2,50.9058,13.45,2,1,1,1
2243,4,71.1157,3,60.5657,10.55,0,0,0,1
2244,2,68.021,5,27.750999999999998,40.27,3,1,1,1
2245,1,131.7425,3,131.7425,0.0,1,0,0,1
2246,2,58.6748,2,47.9448,10.73,0,1,1,1
2247,1,236.7813,7,134.0013,102.78,0,1,1,0
2248,1,40.99,1,40.99,0.0,0,0,0,1
2249,1,64.6994,10,35.0094,29.69,0,1,1,1
2250,0,123.3206,6,70.1706,53.15,0,1,1,1
2251,0,311.5692,7,155.8292,155.74,0,1,0,0
2252,0,27.4244,1,27.4244,0.0,0,0,0,1
2253,1,78.747,2,78.747,0.0,0,0,0,1
2254,2,58.0345,2,40.0445,17.99,1,1,1,1
2255,2,83.7134,3,47.6534,36.06,0,1,1,1
2256,8,59.8665,2,41.1765,18.69,0,1,1,1
2257,1,86.9545,6,43.3545,43.6,0,1,1,1
2258,7,178.9706,5,167.6106,11.36,0,0,0,0
2259,1,22.8869,1,22.8869,0.0,0,0,0,1
2260,3,79.9941,3,47.4741,32.52,0,1,1,1
2261,0,115.823,4,98.06299999999999,17.76,0,0,0,1
2262,3,92.4875,2,70.9975,21.49,0,0,0,1
2263,0,400.9567,6,390.6267,10.33,0,0,0,0
2264,14,18.1,1,0.0,18.1,1,0,0,1
2265,0,108.2381,2,108.2381,0.0,0,0,0,1
2266,1,55.9256,1,55.9256,0.0,0,0,0,1
2267,2,73.7313,2,46.8913,26.84,0,1,1,1
2268,0,105.2753,2,69.2653,36.01,0,1,1,1
2269,0,173.3084,8,129.1684,44.14,0,0,0,0
2270,3,3.4793,1,3.4793,0.0,1,0,0,1
2271,8,46.0729,1,46.0729,0.0,0,1,0,1
2272,0,256.9889,6,133.9789,123.01,0,1,1,0
2273,1,45.03,2,0.0,45.03,0,0,0,1
2274,2,23.18,1,0.0,23.18,0,0,0,1
2275,12,0.0,2,0.0,0.0,0,0,0,1
2276,0,130.3151,4,87.2451,43.07,0,1,0,1
2277,2,94.4185,4,48.1085,46.31,0,1,1,1
2278,2,128.9416,5,94.5216,34.42,0,0,0,1
2279,1,266.0444,8,195.9844,70.06,0,1,1,0
2280,0,431.4701,7,185.7601,245.71,0,1,0,0
2281,4,72.3192,3,48.1492,24.17,0,1,1,1
2282,0,413.3647,5,166.6147,246.75,0,1,1,0
2283,0,303.7568,5,189.5668,114.19,0,1,1,0
2284,6,4.1337,1,4.1337,0.0,1,0,0,1
2285,10,43.6859,1,43.6859,0.0,0,1,0,1
2286,0,18.6825,2,18.6825,0.0,0,1,0,1
2287,3,63.6265,2,55.0965,8.53,0,1,1,1
2288,3,70.8615,3,60.9915,9.87,0,0,0,1
2289,1,224.7067,7,175.9467,48.76,0,1,1,0
2290,6,29.17,1,0.0,29.17,0,0,0,1
2291,2,56.1847,3,34.1047,22.08,0,1,1,1
2292,5,104.4263,4,58.5363,45.89,0,1,1,1
2293,4,94.35799999999999,3,53.638000000000005,40.72,0,1,1,1
2294,0,101.0319,1,101.0319,0.0,0,1,0,1
2295,0,148.5058,4,135.1058,13.4,0,0,0,0
2296,2,51.22,1,0.0,51.22,0,0,0,1
2297,3,50.0321,2,50.0321,0.0,0,0,0,1
2298,0,11.1675,1,11.1675,0.0,0,0,0,1
2299,0,14.4185,1,14.4185,0.0,0,0,0,1
2300,0,77.5523,1,77.5523,0.0,0,1,0,1
2301,4,104.9312,3,65.1512,39.78,0,1,1,1
2302,2,58.45,1,58.45,0.0,0,0,0,1
2303,2,80.1117,3,48.1417,31.97,0,1,1,1
2304,12,25.2379,1,25.2379,0.0,1,0,0,1
2305,3,58.0262,2,45.7962,12.23,0,1,1,1
2306,0,224.5203,3,207.7403,16.78,0,1,1,0
2307,6,39.3457,1,39.3457,0.0,2,0,0,1
2308,0,92.9324,2,92.9324,0.0,0,1,0,1
2309,2,59.0247,1,59.0247,0.0,0,1,0,1
2310,2,23.5208,1,23.5208,0.0,1,0,0,1
2311,4,40.229,1,40.229,0.0,0,0,0,1
2312,1,109.0535,6,51.9735,57.08,0,1,1,1
2313,3,53.5698,1,53.5698,0.0,0,1,0,1
2314,1,250.9538,7,206.3138,44.64,0,0,0,0
2315,0,178.7826,6,143.6926,35.09,0,0,0,0
2316,0,28.0821,1,28.0821,0.0,0,0,0,1
2317,4,73.7991,2,45.0991,28.7,0,1,1,1
2318,2,44.4636,2,44.4636,0.0,0,0,0,1
2319,3,32.7075,1,32.7075,0.0,0,0,0,1
2320,2,47.1141,2,38.5441,8.57,0,1,1,1
2321,2,53.72,1,0.0,53.72,0,0,0,1
2322,1,107.5745,6,52.4045,55.17,2,0,0,1
2323,2,70.0172,3,44.2272,25.79,0,1,1,1
2324,2,92.9183,3,83.6083,9.31,0,1,0,1
2325,4,56.2322,2,45.5122,10.72,0,1,1,1
2326,5,80.045,1,80.045,0.0,1,0,0,1
2327,0,379.3097,6,379.3097,0.0,0,1,1,0
2328,0,155.5748,3,155.5748,0.0,0,0,0,0
2329,2,118.4672,3,104.6272,13.84,0,1,1,1
2330,0,32.399,3,14.479000000000001,17.92,0,0,0,1
2331,2,73.7575,3,53.0475,20.71,0,1,1,1
2332,3,95.2268,1,95.2268,0.0,0,1,0,1
2333,300,115.5335,1,115.5335,0.0,1,1,0,1
2334,2,33.08,1,0.0,33.08,0,0,0,1
2335,2,41.04600000000001,1,41.04600000000001,0.0,1,1,0,1
2336,1,111.1281,6,48.5881,62.54,0,0,0,1
2337,0,246.8933,3,205.6933,41.2,0,1,0,0
2338,0,278.904,6,168.34400000000002,110.56,0,1,1,0
2339,0,177.5248,7,132.0048,45.52,0,0,0,0
2340,0,100.0245,6,76.6945,23.33,0,1,0,1
2341,4,90.7059,3,49.1959,41.51,0,1,1,1
2342,0,157.9837,2,138.9837,19.0,0,1,0,0
2343,1,77.69,2,0.0,77.69,0,0,0,1
2344,5,28.1,1,0.0,28.1,1,0,0,1
2345,3,139.4877,3,111.4277,28.06,0,0,0,1
2346,5,90.559,3,45.269,45.29,0,1,1,1
2347,15,84.1982,1,84.1982,0.0,0,1,0,1
2348,3,86.3649,2,71.4649,14.9,0,1,1,1
2349,3,28.7439,1,28.7439,0.0,0,0,0,1
2350,2,96.8631,3,56.9731,39.89,0,1,1,1
2351,1,330.0734,9,150.8534,179.22,0,1,1,0
2352,2,35.031,1,35.031,0.0,0,0,0,1
2353,3,67.15100000000001,2,67.15100000000001,0.0,0,1,0,1
2354,1,282.8252,6,210.3352,72.49,0,1,1,0
2355,0,9.9,1,0.0,9.9,0,0,0,1
2356,0,119.1686,2,119.1686,0.0,0,0,0,1
2357,0,61.1249,6,50.3849,10.74,0,0,0,1
2358,0,131.6344,2,131.6344,0.0,0,0,0,1
2359,2,66.4879,3,52.4879,14.0,0,1,1,1
2360,3,99.1483,3,63.7383,35.41,0,1,1,1
2361,2,43.3432,1,43.3432,0.0,0,1,1,1
2362,2,24.9043,1,24.9043,0.0,0,0,0,1
2363,3,118.8647,3,87.3947,31.47,0,1,1,1
2364,6,66.0115,2,66.0115,0.0,0,0,0,1
2365,4,132.8526,2,132.8526,0.0,0,1,0,1
2366,2,60.7526,2,50.4226,10.33,0,1,1,1
2367,4,76.2701,3,42.9401,33.33,0,1,1,1
2368,2,45.7173,1,45.7173,0.0,0,1,0,1
2369,3,52.4567,4,20.2867,32.17,0,0,0,1
2370,1,59.725,9,49.345,10.38,0,0,0,1
2371,2,29.5,1,0.0,29.5,0,0,0,1
2372,0,39.8664,1,39.8664,0.0,0,0,0,1
2373,10,24.8853,1,24.8853,0.0,0,0,0,1
2374,3,67.0675,3,57.8175,9.25,0,1,1,1
2375,0,71.3723,2,71.3723,0.0,0,0,0,1
2376,2,60.3463,2,44.6863,15.66,0,1,1,1
2377,0,324.7374,5,205.7374,119.0,0,0,0,0
2378,5,44.16,1,0.0,44.16,0,0,0,1
2379,4,58.6014,2,48.2214,10.38,0,1,1,1
2380,4,279.0929,4,279.0929,0.0,0,1,0,0
2381,0,23.7353,1,23.7353,0.0,0,0,0,1
2382,4,26.1311,1,26.1311,0.0,0,0,0,1
2383,0,18.0,2,0.0,18.0,0,0,0,1
2384,9,18.4919,1,18.4919,0.0,0,0,0,1
2385,9,17.0938,1,17.0938,0.0,0,0,0,1
2386,0,16.2892,1,16.2892,0.0,0,0,0,1
2387,5,18.5079,1,18.5079,0.0,0,0,0,1
2388,0,22.9089,1,22.9089,0.0,0,0,0,1
2389,2,65.4468,2,45.3768,20.07,0,1,1,1
2390,2,72.2739,2,61.0739,11.2,0,1,1,1
2391,1,128.9405,3,128.9405,0.0,0,0,0,1
2392,0,64.0274,2,64.0274,0.0,0,1,0,1
2393,14,78.8734,3,61.2134,17.66,0,1,1,1
2394,3,76.3947,2,61.2647,15.13,0,1,1,1
2395,0,21.2624,1,21.2624,0.0,0,0,0,1
2396,7,44.3789,1,44.3789,0.0,0,1,0,1
2397,1,51.0201,1,51.0201,0.0,0,1,0,1
2398,1,82.2714,2,49.0814,33.19,0,1,1,1
2399,12,82.9635,2,82.9635,0.0,0,1,0,1
2400,0,169.3156,2,169.3156,0.0,1,0,0,0
2401,2,19.3222,1,19.3222,0.0,0,0,0,1
2402,4,11.74,1,0.0,11.74,0,0,0,1
2403,1,368.23699999999997,5,300.107,68.13,0,1,1,0
